Hours,Temperature
0.7135,22.4845
0.7296,22.8771
0.7296,22.7462
0.7296,22.6153
0.7296,22.4845
0.7456,22.8771
0.7456,22.7462
0.7456,22.6153
0.7456,22.4845
0.7617,23.008
0.7617,22.8771
0.7617,22.7462
0.7617,22.6153
0.7617,22.4845
0.7778,23.008
0.7778,22.8771
0.7778,22.7462
0.7778,22.6153
0.7778,22.4845
0.7938,23.008
0.7938,22.8771
0.7938,22.7462
0.7938,22.6153
0.7938,22.4845
0.8099,23.008
0.8099,22.8771
0.8099,22.7462
0.8099,22.6153
0.8099,22.4845
0.8259,23.1388
0.8259,23.008
0.8259,22.8771
0.8259,22.7462
0.8259,22.6153
0.8259,22.4845
0.842,23.4006
0.842,23.2697
0.842,23.1388
0.842,23.008
0.842,22.8771
0.842,22.7462
0.842,22.6153
0.842,22.4845
0.8581,28.6355
0.8581,28.5046
0.8581,25.4945
0.8581,25.3637
0.8581,25.2328
0.8581,25.1019
0.8581,24.971
0.8581,24.8402
0.8581,24.7093
0.8581,24.5784
0.8581,24.4476
0.8581,24.3167
0.8581,24.1858
0.8581,24.0549
0.8581,23.9241
0.8581,23.7932
0.8581,23.6623
0.8581,23.008
0.8581,22.8771
0.8581,22.7462
0.8581,22.6153
0.8581,22.4845
0.8741,28.8972
0.8741,28.7663
0.8741,28.6355
0.8741,28.5046
0.8741,28.3737
0.8741,27.7193
0.8741,27.5885
0.8741,27.4576
0.8741,27.3267
0.8741,27.1959
0.8741,27.065
0.8741,26.9341
0.8741,26.8032
0.8741,26.6724
0.8741,26.5415
0.8741,26.4106
0.8741,26.2798
0.8741,26.1489
0.8741,26.018
0.8741,25.8871
0.8741,25.7563
0.8902,28.8972
0.8902,28.7663
0.8902,28.6355
0.8902,28.5046
0.8902,28.3737
0.8902,28.2428
0.8902,27.8502
0.8902,27.7193
0.8902,27.5885
0.8902,27.4576
0.8902,27.3267
0.8902,27.1959
0.8902,27.065
0.8902,26.9341
0.8902,26.8032
0.8902,26.6724
0.8902,26.5415
0.8902,26.4106
0.8902,26.2798
0.8902,26.1489
0.8902,26.018
0.8902,25.8871
0.8902,25.7563
0.9063,28.8972
0.9063,28.7663
0.9063,28.6355
0.9063,28.5046
0.9063,28.3737
0.9063,28.2428
0.9063,28.112
0.9063,27.9811
0.9223,28.7663
0.9223,28.6355
0.9223,28.5046
0.9223,28.3737
0.9384,28.7663
0.9384,28.6355
0.9384,28.5046
0.9384,28.3737
0.9544,28.8972
0.9544,28.7663
0.9544,28.6355
0.9544,28.5046
0.9544,28.3737
0.9705,28.8972
0.9705,28.7663
0.9705,28.6355
0.9705,28.5046
0.9705,28.3737
0.9866,28.7663
0.9866,28.6355
0.9866,28.5046
0.9866,28.3737
1.0026,28.7663
1.0026,28.6355
1.0026,28.5046
1.0026,28.3737
1.0187,28.8972
1.0187,28.7663
1.0187,28.6355
1.0187,28.5046
1.0187,28.3737
1.0347,28.8972
1.0347,28.7663
1.0347,28.6355
1.0347,28.5046
1.0347,28.3737
1.0508,28.7663
1.0508,28.6355
1.0508,28.5046
1.0508,28.3737
1.0669,28.7663
1.0669,28.6355
1.0669,28.5046
1.0669,28.3737
1.0829,28.7663
1.0829,28.6355
1.0829,28.5046
1.0829,28.3737
1.099,28.8972
1.099,28.7663
1.099,28.6355
1.099,28.5046
1.099,28.3737
1.1151,28.8972
1.1151,28.7663
1.1151,28.6355
1.1151,28.5046
1.1151,28.3737
1.1311,28.8972
1.1311,28.7663
1.1311,28.6355
1.1311,28.5046
1.1311,28.3737
1.1472,28.8972
1.1472,28.7663
1.1472,28.6355
1.1472,28.5046
1.1472,28.3737
1.1632,28.8972
1.1632,28.7663
1.1632,28.6355
1.1632,28.5046
1.1632,28.3737
1.1793,28.8972
1.1793,28.7663
1.1793,28.6355
1.1793,28.5046
1.1793,28.3737
1.1954,28.8972
1.1954,28.7663
1.1954,28.6355
1.1954,28.5046
1.1954,28.3737
1.2114,28.8972
1.2114,28.7663
1.2114,28.6355
1.2114,28.5046
1.2114,28.3737
1.2275,28.8972
1.2275,28.7663
1.2275,28.6355
1.2275,28.5046
1.2275,28.3737
1.2435,28.7663
1.2435,28.6355
1.2435,28.5046
1.2435,28.3737
1.2596,28.7663
1.2596,28.6355
1.2596,28.5046
1.2596,28.3737
1.2757,28.8972
1.2757,28.7663
1.2757,28.6355
1.2757,28.5046
1.2757,28.3737
1.2917,29.4207
1.2917,29.2898
1.2917,29.1589
1.2917,29.0281
1.2917,28.8972
1.2917,28.7663
1.2917,28.6355
1.2917,28.5046
1.2917,28.3737
1.3078,29.5516
1.3078,29.4207
1.3078,29.2898
1.3078,29.1589
1.3078,28.8972
1.3078,28.7663
1.3078,28.6355
1.3078,28.5046
1.3078,28.3737
1.3239,31.7764
1.3239,31.6455
1.3239,31.5146
1.3239,31.3838
1.3239,30.7294
1.3239,30.5985
1.3239,30.4677
1.3239,30.3368
1.3239,30.2059
1.3239,30.075
1.3239,29.9442
1.3239,29.8133
1.3239,29.6824
1.3239,28.7663
1.3239,28.6355
1.3399,31.7764
1.3399,31.6455
1.3399,31.5146
1.3399,31.3838
1.3399,31.2529
1.3399,31.122
1.3399,30.9911
1.3399,30.8603
1.356,31.7764
1.356,31.6455
1.356,31.5146
1.356,31.3838
1.356,31.2529
1.356,31.122
1.356,30.9911
1.356,30.8603
1.372,31.7764
1.372,31.6455
1.372,31.5146
1.372,31.3838
1.372,31.2529
1.3881,31.7764
1.3881,31.6455
1.3881,31.5146
1.3881,31.3838
1.4042,31.9072
1.4042,31.7764
1.4042,31.6455
1.4042,31.5146
1.4042,31.3838
1.4202,31.9072
1.4202,31.7764
1.4202,31.6455
1.4202,31.5146
1.4202,31.3838
1.4202,31.2529
1.4202,31.122
1.4363,31.7764
1.4363,31.6455
1.4363,31.5146
1.4363,31.3838
1.4363,31.2529
1.4363,31.122
1.4523,31.7764
1.4523,31.6455
1.4523,31.5146
1.4523,31.3838
1.4523,31.2529
1.4523,31.122
1.4684,31.7764
1.4684,31.6455
1.4684,31.5146
1.4684,31.3838
1.4684,31.2529
1.4684,31.122
1.4845,31.9072
1.4845,31.7764
1.4845,31.6455
1.4845,31.5146
1.4845,31.3838
1.4845,31.2529
1.4845,31.122
1.5005,31.7764
1.5005,31.6455
1.5005,31.5146
1.5005,31.3838
1.5166,31.7764
1.5166,31.6455
1.5166,31.5146
1.5166,31.3838
1.5327,31.7764
1.5327,31.6455
1.5327,31.5146
1.5327,31.3838
1.5327,31.2529
1.5327,31.122
1.5487,31.7764
1.5487,31.6455
1.5487,31.5146
1.5487,31.3838
1.5487,31.2529
1.5487,31.122
1.5648,31.7764
1.5648,31.6455
1.5648,31.5146
1.5648,31.3838
1.5808,31.7764
1.5808,31.6455
1.5808,31.5146
1.5808,31.3838
1.5969,31.7764
1.5969,31.6455
1.5969,31.5146
1.5969,31.3838
1.5969,31.2529
1.613,31.7764
1.613,31.6455
1.613,31.5146
1.613,31.3838
1.613,31.2529
1.613,31.122
1.629,31.7764
1.629,31.6455
1.629,31.5146
1.629,31.3838
1.629,31.2529
1.6451,31.7764
1.6451,31.6455
1.6451,31.5146
1.6451,31.3838
1.6611,31.9072
1.6611,31.7764
1.6611,31.6455
1.6611,31.5146
1.6611,31.3838
1.6772,31.9072
1.6772,31.7764
1.6772,31.6455
1.6772,31.5146
1.6772,31.3838
1.6772,31.2529
1.6772,31.122
1.6933,31.7764
1.6933,31.6455
1.6933,31.5146
1.6933,31.3838
1.6933,31.2529
1.6933,31.122
1.7093,31.7764
1.7093,31.6455
1.7093,31.5146
1.7093,31.3838
1.7093,31.2529
1.7093,31.122
1.7254,31.7764
1.7254,31.6455
1.7254,31.5146
1.7254,31.3838
1.7254,31.2529
1.7254,31.122
1.7415,31.9072
1.7415,31.7764
1.7415,31.6455
1.7415,31.5146
1.7415,31.3838
1.7415,31.2529
1.7415,31.122
1.7575,33.216
1.7575,33.0851
1.7575,32.2999
1.7575,32.169
1.7575,32.0381
1.7575,31.9072
1.7575,31.7764
1.7575,31.6455
1.7575,31.5146
1.7575,31.3838
1.7575,31.2529
1.7575,31.122
1.7736,33.3468
1.7736,33.216
1.7736,33.0851
1.7736,32.9542
1.7736,32.4307
1.7896,33.4777
1.7896,33.3468
1.7896,33.216
1.7896,33.0851
1.7896,32.9542
1.7896,32.8234
1.7896,32.6925
1.7896,32.5616
1.8057,33.4777
1.8057,33.3468
1.8057,33.216
1.8057,33.0851
1.8057,32.9542
1.8057,32.8234
1.8218,33.4777
1.8218,33.3468
1.8218,33.216
1.8218,33.0851
1.8378,33.4777
1.8378,33.3468
1.8378,33.216
1.8378,33.0851
1.8539,33.4777
1.8539,33.3468
1.8539,33.216
1.8539,33.0851
1.8539,32.9542
1.8699,33.4777
1.8699,33.3468
1.8699,33.216
1.8699,33.0851
1.8699,32.9542
1.886,33.4777
1.886,33.3468
1.886,33.216
1.886,33.0851
1.886,32.9542
1.9021,33.4777
1.9021,33.3468
1.9021,33.216
1.9021,33.0851
1.9181,33.4777
1.9181,33.3468
1.9181,33.216
1.9181,33.0851
1.9181,32.9542
1.9342,33.4777
1.9342,33.3468
1.9342,33.216
1.9342,33.0851
1.9342,32.9542
1.9503,33.4777
1.9503,33.3468
1.9503,33.216
1.9503,33.0851
1.9503,32.9542
1.9663,33.4777
1.9663,33.3468
1.9663,33.216
1.9663,33.0851
1.9663,32.9542
1.9824,33.4777
1.9824,33.3468
1.9824,33.216
1.9824,33.0851
1.9824,32.9542
1.9984,33.4777
1.9984,33.3468
1.9984,33.216
1.9984,33.0851
1.9984,32.9542
2.0145,33.4777
2.0145,33.3468
2.0145,33.216
2.0145,33.0851
2.0145,32.9542
2.0306,33.4777
2.0306,33.3468
2.0306,33.216
2.0306,33.0851
2.0306,32.9542
2.0466,33.4777
2.0466,33.3468
2.0466,33.216
2.0466,33.0851
2.0466,32.9542
2.0627,33.4777
2.0627,33.3468
2.0627,33.216
2.0627,33.0851
2.0627,32.9542
2.0787,33.4777
2.0787,33.3468
2.0787,33.216
2.0787,33.0851
2.0787,32.9542
2.0948,33.4777
2.0948,33.3468
2.0948,33.216
2.0948,33.0851
2.0948,32.9542
2.1109,33.4777
2.1109,33.3468
2.1109,33.216
2.1109,33.0851
2.1109,32.9542
2.1269,33.4777
2.1269,33.3468
2.1269,33.216
2.1269,33.0851
2.1269,32.9542
2.143,33.4777
2.143,33.3468
2.143,33.216
2.143,33.0851
2.143,32.9542
2.1591,33.4777
2.1591,33.3468
2.1591,33.216
2.1591,33.0851
2.1751,33.4777
2.1751,33.3468
2.1751,33.216
2.1751,33.0851
2.1751,32.9542
2.1912,33.4777
2.1912,33.3468
2.1912,33.216
2.1912,33.0851
2.1912,32.9542
2.2072,33.4777
2.2072,33.3468
2.2072,33.216
2.2072,33.0851
2.2072,32.9542
2.2233,34.3938
2.2233,34.2629
2.2233,34.1321
2.2233,34.0012
2.2233,33.8703
2.2233,33.7395
2.2233,33.6086
2.2233,33.3468
2.2233,33.216
2.2233,33.0851
2.2394,34.5247
2.2394,34.3938
2.2394,34.2629
2.2394,34.1321
2.2394,34.0012
2.2394,33.8703
2.2394,33.7395
2.2394,33.216
2.2554,34.5247
2.2554,34.3938
2.2554,34.2629
2.2554,34.1321
2.2554,34.0012
2.2554,33.8703
2.2715,34.3938
2.2715,34.2629
2.2715,34.1321
2.2715,34.0012
2.2875,34.3938
2.2875,34.2629
2.2875,34.1321
2.2875,34.0012
2.3036,34.5247
2.3036,34.3938
2.3036,34.2629
2.3036,34.1321
2.3036,34.0012
2.3197,34.5247
2.3197,34.3938
2.3197,34.2629
2.3197,34.1321
2.3197,34.0012
2.3197,33.8703
2.3357,34.5247
2.3357,34.3938
2.3357,34.2629
2.3357,34.1321
2.3357,34.0012
2.3518,34.3938
2.3518,34.2629
2.3518,34.1321
2.3518,34.0012
2.3679,34.5247
2.3679,34.3938
2.3679,34.2629
2.3679,34.1321
2.3679,34.0012
2.3839,34.5247
2.3839,34.3938
2.3839,34.2629
2.3839,34.1321
2.3839,34.0012
2.4,34.5247
2.4,34.3938
2.4,34.2629
2.4,34.1321
2.4,34.0012
2.416,34.3938
2.416,34.2629
2.416,34.1321
2.416,34.0012
2.4321,34.5247
2.4321,34.3938
2.4321,34.2629
2.4321,34.1321
2.4321,34.0012
2.4482,34.5247
2.4482,34.3938
2.4482,34.2629
2.4482,34.1321
2.4482,34.0012
2.4642,34.5247
2.4642,34.3938
2.4642,34.2629
2.4642,34.1321
2.4642,34.0012
2.4803,34.3938
2.4803,34.2629
2.4803,34.1321
2.4803,34.0012
2.4963,34.5247
2.4963,34.3938
2.4963,34.2629
2.4963,34.1321
2.4963,34.0012
2.4963,33.8703
2.5124,34.5247
2.5124,34.3938
2.5124,34.2629
2.5124,34.1321
2.5124,34.0012
2.5124,33.8703
2.5285,34.5247
2.5285,34.3938
2.5285,34.2629
2.5285,34.1321
2.5285,34.0012
2.5445,34.3938
2.5445,34.2629
2.5445,34.1321
2.5445,34.0012
2.5606,34.3938
2.5606,34.2629
2.5606,34.1321
2.5606,34.0012
2.5767,34.5247
2.5767,34.3938
2.5767,34.2629
2.5767,34.1321
2.5767,34.0012
2.5767,33.8703
2.5927,34.3938
2.5927,34.2629
2.5927,34.1321
2.5927,34.0012
2.6088,34.5247
2.6088,34.3938
2.6088,34.2629
2.6088,34.1321
2.6088,34.0012
2.6248,34.5247
2.6248,34.3938
2.6248,34.2629
2.6248,34.1321
2.6248,34.0012
2.6409,34.5247
2.6409,34.3938
2.6409,34.2629
2.6409,34.1321
2.6409,34.0012
2.6409,33.8703
2.6409,33.7395
2.657,34.6556
2.657,34.5247
2.657,34.3938
2.657,34.2629
2.657,34.1321
2.657,34.0012
2.657,33.8703
2.673,35.179
2.673,35.0482
2.673,34.9173
2.673,34.7864
2.673,34.6556
2.673,34.5247
2.673,34.3938
2.673,34.2629
2.673,34.1321
2.6891,35.179
2.6891,35.0482
2.6891,34.9173
2.6891,34.7864
2.6891,34.6556
2.6891,34.5247
2.7051,35.3099
2.7051,35.179
2.7051,35.0482
2.7051,34.9173
2.7051,34.7864
2.7051,34.6556
2.7212,35.3099
2.7212,35.179
2.7212,35.0482
2.7212,34.9173
2.7212,34.7864
2.7212,34.6556
2.7373,35.179
2.7373,35.0482
2.7373,34.9173
2.7373,34.7864
2.7533,35.3099
2.7533,35.179
2.7533,35.0482
2.7533,34.9173
2.7533,34.7864
2.7533,34.6556
2.7694,35.3099
2.7694,35.179
2.7694,35.0482
2.7694,34.9173
2.7694,34.7864
2.7694,34.6556
2.7694,34.5247
2.7855,35.179
2.7855,35.0482
2.7855,34.9173
2.7855,34.7864
2.7855,34.6556
2.8015,35.179
2.8015,35.0482
2.8015,34.9173
2.8015,34.7864
2.8176,35.3099
2.8176,35.179
2.8176,35.0482
2.8176,34.9173
2.8176,34.7864
2.8176,34.6556
2.8336,35.3099
2.8336,35.179
2.8336,35.0482
2.8336,34.9173
2.8336,34.7864
2.8336,34.6556
2.8497,35.179
2.8497,35.0482
2.8497,34.9173
2.8497,34.7864
2.8658,35.179
2.8658,35.0482
2.8658,34.9173
2.8658,34.7864
2.8818,35.179
2.8818,35.0482
2.8818,34.9173
2.8818,34.7864
2.8818,34.6556
2.8979,35.3099
2.8979,35.179
2.8979,35.0482
2.8979,34.9173
2.8979,34.7864
2.8979,34.6556
2.914,35.179
2.914,35.0482
2.914,34.9173
2.914,34.7864
2.914,34.6556
2.93,35.179
2.93,35.0482
2.93,34.9173
2.93,34.7864
2.9461,35.179
2.9461,35.0482
2.9461,34.9173
2.9461,34.7864
2.9461,34.6556
2.9621,35.3099
2.9621,35.179
2.9621,35.0482
2.9621,34.9173
2.9621,34.7864
2.9621,34.6556
2.9621,34.5247
2.9782,35.3099
2.9782,35.179
2.9782,35.0482
2.9782,34.9173
2.9782,34.7864
2.9782,34.6556
2.9943,35.179
2.9943,35.0482
2.9943,34.9173
2.9943,34.7864
3.0103,35.179
3.0103,35.0482
3.0103,34.9173
3.0103,34.7864
3.0103,34.6556
3.0264,35.179
3.0264,35.0482
3.0264,34.9173
3.0264,34.7864
3.0264,34.6556
3.0264,34.5247
3.0424,35.179
3.0424,35.0482
3.0424,34.9173
3.0424,34.7864
3.0424,34.6556
3.0585,35.179
3.0585,35.0482
3.0585,34.9173
3.0585,34.7864
3.0746,35.3099
3.0746,35.179
3.0746,35.0482
3.0746,34.9173
3.0746,34.7864
3.0746,34.6556
3.0906,35.3099
3.0906,35.179
3.0906,35.0482
3.0906,34.9173
3.0906,34.7864
3.0906,34.6556
3.0906,34.5247
3.1067,35.179
3.1067,35.0482
3.1067,34.9173
3.1067,34.7864
3.1067,34.6556
3.1067,34.5247
3.1228,35.7025
3.1228,35.179
3.1228,35.0482
3.1228,34.9173
3.1388,35.7025
3.1388,35.5717
3.1388,35.4408
3.1388,35.3099
3.1388,35.179
3.1388,35.0482
3.1549,35.7025
3.1549,35.5717
3.1549,35.4408
3.1549,35.3099
3.1549,35.179
3.1709,35.7025
3.1709,35.5717
3.1709,35.4408
3.1709,35.3099
3.1709,35.179
3.187,35.7025
3.187,35.5717
3.187,35.4408
3.187,35.3099
3.187,35.179
3.2031,35.7025
3.2031,35.5717
3.2031,35.4408
3.2031,35.3099
3.2031,35.179
3.2191,35.7025
3.2191,35.5717
3.2191,35.4408
3.2191,35.3099
3.2191,35.179
3.2352,35.7025
3.2352,35.5717
3.2352,35.4408
3.2352,35.3099
3.2352,35.179
3.2512,35.7025
3.2512,35.5717
3.2512,35.4408
3.2512,35.3099
3.2512,35.179
3.2673,35.7025
3.2673,35.5717
3.2673,35.4408
3.2673,35.3099
3.2673,35.179
3.2834,35.7025
3.2834,35.5717
3.2834,35.4408
3.2834,35.3099
3.2834,35.179
3.2994,35.7025
3.2994,35.5717
3.2994,35.4408
3.2994,35.3099
3.2994,35.179
3.3155,35.7025
3.3155,35.5717
3.3155,35.4408
3.3155,35.3099
3.3316,35.7025
3.3316,35.5717
3.3316,35.4408
3.3316,35.3099
3.3316,35.179
3.3476,35.7025
3.3476,35.5717
3.3476,35.4408
3.3476,35.3099
3.3476,35.179
3.3637,35.7025
3.3637,35.5717
3.3637,35.4408
3.3637,35.3099
3.3637,35.179
3.3797,35.7025
3.3797,35.5717
3.3797,35.4408
3.3797,35.3099
3.3797,35.179
3.3958,35.7025
3.3958,35.5717
3.3958,35.4408
3.3958,35.3099
3.3958,35.179
3.4119,35.7025
3.4119,35.5717
3.4119,35.4408
3.4119,35.3099
3.4119,35.179
3.4279,35.7025
3.4279,35.5717
3.4279,35.4408
3.4279,35.3099
3.4279,35.179
3.444,35.7025
3.444,35.5717
3.444,35.4408
3.444,35.3099
3.444,35.179
3.46,35.7025
3.46,35.5717
3.46,35.4408
3.46,35.3099
3.46,35.179
3.4761,35.7025
3.4761,35.5717
3.4761,35.4408
3.4761,35.3099
3.4761,35.179
3.4922,35.7025
3.4922,35.5717
3.4922,35.4408
3.4922,35.3099
3.4922,35.179
3.5082,35.7025
3.5082,35.5717
3.5082,35.4408
3.5082,35.3099
3.5082,35.179
3.5243,35.7025
3.5243,35.5717
3.5243,35.4408
3.5243,35.3099
3.5243,35.179
3.5404,35.7025
3.5404,35.5717
3.5404,35.4408
3.5404,35.3099
3.5404,35.179
3.5564,35.7025
3.5564,35.5717
3.5564,35.4408
3.5564,35.3099
3.5564,35.179
3.5725,35.8334
3.5725,35.7025
3.5725,35.5717
3.5725,35.4408
3.5725,35.3099
3.5885,36.0951
3.5885,35.9643
3.5885,35.8334
3.5885,35.7025
3.5885,35.5717
3.6046,36.0951
3.6046,35.9643
3.6046,35.8334
3.6046,35.7025
3.6046,35.5717
3.6207,36.0951
3.6207,35.9643
3.6207,35.8334
3.6207,35.7025
3.6207,35.5717
3.6367,36.0951
3.6367,35.9643
3.6367,35.8334
3.6367,35.7025
3.6367,35.5717
3.6528,36.0951
3.6528,35.9643
3.6528,35.8334
3.6528,35.7025
3.6528,35.5717
3.6688,36.0951
3.6688,35.9643
3.6688,35.8334
3.6688,35.7025
3.6688,35.5717
3.6849,36.0951
3.6849,35.9643
3.6849,35.8334
3.6849,35.7025
3.6849,35.5717
3.701,36.0951
3.701,35.9643
3.701,35.8334
3.701,35.7025
3.701,35.5717
3.717,36.0951
3.717,35.9643
3.717,35.8334
3.717,35.7025
3.717,35.5717
3.7331,36.0951
3.7331,35.9643
3.7331,35.8334
3.7331,35.7025
3.7331,35.5717
3.7492,36.0951
3.7492,35.9643
3.7492,35.8334
3.7492,35.7025
3.7492,35.5717
3.7652,36.0951
3.7652,35.9643
3.7652,35.8334
3.7652,35.7025
3.7652,35.5717
3.7813,36.0951
3.7813,35.9643
3.7813,35.8334
3.7813,35.7025
3.7813,35.5717
3.7973,36.0951
3.7973,35.9643
3.7973,35.8334
3.7973,35.7025
3.7973,35.5717
3.8134,36.0951
3.8134,35.9643
3.8134,35.8334
3.8134,35.7025
3.8134,35.5717
3.8295,36.0951
3.8295,35.9643
3.8295,35.8334
3.8295,35.7025
3.8295,35.5717
3.8455,36.0951
3.8455,35.9643
3.8455,35.8334
3.8455,35.7025
3.8455,35.5717
3.8616,36.0951
3.8616,35.9643
3.8616,35.8334
3.8616,35.7025
3.8616,35.5717
3.8776,36.0951
3.8776,35.9643
3.8776,35.8334
3.8776,35.7025
3.8776,35.5717
3.8937,35.9643
3.8937,35.8334
3.8937,35.7025
3.9098,35.9643
3.9098,35.8334
3.9098,35.7025
3.9258,36.0951
3.9258,35.9643
3.9258,35.8334
3.9258,35.7025
3.9258,35.5717
3.9419,36.0951
3.9419,35.9643
3.9419,35.8334
3.9419,35.7025
3.9419,35.5717
3.958,36.0951
3.958,35.9643
3.958,35.8334
3.958,35.7025
3.958,35.5717
3.974,36.0951
3.974,35.9643
3.974,35.8334
3.974,35.7025
3.974,35.5717
3.9901,36.0951
3.9901,35.9643
3.9901,35.8334
3.9901,35.7025
3.9901,35.5717
4.0061,36.0951
4.0061,35.9643
4.0061,35.8334
4.0061,35.7025
4.0061,35.5717
4.0222,36.0951
4.0222,35.9643
4.0222,35.8334
4.0222,35.7025
4.0222,35.5717
4.0383,36.0951
4.0383,35.9643
4.0383,35.8334
4.0383,35.7025
4.0383,35.5717
4.0543,36.0951
4.0543,35.9643
4.0543,35.8334
4.0543,35.7025
4.0543,35.5717
4.0704,36.0951
4.0704,35.9643
4.0704,35.8334
4.0704,35.7025
4.0704,35.5717
4.0864,36.0951
4.0864,35.9643
4.0864,35.8334
4.0864,35.7025
4.0864,35.5717
4.1025,36.0951
4.1025,35.9643
4.1025,35.8334
4.1025,35.7025
4.1025,35.5717
4.1186,36.0951
4.1186,35.9643
4.1186,35.8334
4.1186,35.7025
4.1186,35.5717
4.1186,35.4408
4.1346,36.0951
4.1346,35.9643
4.1346,35.8334
4.1346,35.7025
4.1346,35.5717
4.1507,36.0951
4.1507,35.9643
4.1507,35.8334
4.1507,35.7025
4.1668,36.0951
4.1668,35.9643
4.1668,35.8334
4.1668,35.7025
4.1668,35.5717
4.1828,36.0951
4.1828,35.9643
4.1828,35.8334
4.1828,35.7025
4.1828,35.5717
4.1989,36.0951
4.1989,35.9643
4.1989,35.8334
4.1989,35.7025
4.1989,35.5717
4.2149,36.0951
4.2149,35.9643
4.2149,35.8334
4.2149,35.7025
4.2149,35.5717
4.231,36.0951
4.231,35.9643
4.231,35.8334
4.231,35.7025
4.231,35.5717
4.2471,36.0951
4.2471,35.9643
4.2471,35.8334
4.2471,35.7025
4.2471,35.5717
4.2631,36.0951
4.2631,35.9643
4.2631,35.8334
4.2631,35.7025
4.2631,35.5717
4.2792,36.0951
4.2792,35.9643
4.2792,35.8334
4.2792,35.7025
4.2792,35.5717
4.2952,36.0951
4.2952,35.9643
4.2952,35.8334
4.2952,35.7025
4.2952,35.5717
4.3113,36.0951
4.3113,35.9643
4.3113,35.8334
4.3113,35.7025
4.3113,35.5717
4.3274,36.0951
4.3274,35.9643
4.3274,35.8334
4.3274,35.7025
4.3274,35.5717
4.3434,36.0951
4.3434,35.9643
4.3434,35.8334
4.3434,35.7025
4.3434,35.5717
4.3595,36.0951
4.3595,35.9643
4.3595,35.8334
